"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"1599","jhdcyanneeee","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1600","tumamao_maricel","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1601","chan_guild","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1602","Jerome0601","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1603","celinahgeee","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1604","bluedanger2016","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1605","MenntholMaine","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1606","Gweeeenny","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1607","Dvelo14","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1608","Laukreeng","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1609","biancasntlln","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1610","CincoIrene","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1611","MijeanREGINE","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1612","donna_laine","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1613","FrenzDC","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1614","msnlarmenta","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1615","clnsntsmd","RT @IMReadyPH: #RubyPH SIGNAL NO. 1: Pampanga, Bulacan, Rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island| via @dost_pagasa",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","1","0","0","2","1","2","5","0","0","0","1","3","1","1","1","0","0","0","1","1","2","0","0","2","1","1","1","3","2","2","1","0","1","0","0","1","0","0","7","1","2","2","0","1","2","0","0","3","1","2","2","1","29"
"1616","audricaliter","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1617","dahcruzvinluan","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1618","InfERNEST","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1619","mbcbaguilod","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1620","LoveMyHacci","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1621","Migsmercado21","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1622","develitaba","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1623","gmakf","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1624","AleeeeeexisM","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1625","YouScoop","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1626","lykaspeaks","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1627","ecaroar08","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1628","CovertFangurl","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
"1629","ocampojoshyyy","RT @IMReadyPH: #RubyPH SIGNAL NO. 2 (11 AM) METRO MANILA, Pampanga, Rizal, Bulacan, Rest of Quezon, Occ. Mindoro, Cam. Norte, CamSur, Rombl‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","2","0","1","0","1","0","1","0","1","2","3","0","0","0","1","2","2","3","1","0","0","0","0","1","2","0","0","1","1","1","0","1","1","1","1","1","2","0","0","0","3","0","8","0","1","0","0","1","0","3","0","1","1","0","1","0","36"
